timestamp,open,high,low,close,volume
2024-12-17T22:00:00Z,106411.53000000,106411.53000000,106306.39000000,106337.34000000,8.07511000
2024-12-17T22:01:00Z,106337.34000000,106419.38000000,106337.33000000,106403.91000000,10.69327000
2024-12-17T22:02:00Z,106403.90000000,106403.91000000,106346.11000000,106346.11000000,4.74674000
2024-12-17T22:03:00Z,106346.11000000,106384.67000000,106340.01000000,106364.72000000,5.06514000
2024-12-17T22:04:00Z,106364.72000000,106393.23000000,106364.71000000,106393.22000000,4.66402000
2024-12-17T22:05:00Z,106393.23000000,106393.23000000,106350.02000000,106360.48000000,4.08101000
2024-12-17T22:06:00Z,106360.49000000,106385.55000000,106360.48000000,106360.49000000,4.21933000
2024-12-17T22:07:00Z,106360.49000000,106370.65000000,106350.02000000,106370.64000000,3.24565000
2024-12-17T22:08:00Z,106370.65000000,106370.65000000,106350.02000000,106350.02000000,3.25535000
2024-12-17T22:09:00Z,106350.03000000,106394.80000000,106350.02000000,106394.80000000,7.75048000
2024-12-17T22:10:00Z,106394.80000000,106394.80000000,106314.41000000,106314.41000000,5.57990000
2024-12-17T22:11:00Z,106314.41000000,106314.41000000,106250.00000000,106276.14000000,11.14833000
2024-12-17T22:12:00Z,106276.14000000,106276.14000000,106234.26000000,106234.26000000,7.66055000
2024-12-17T22:13:00Z,106234.26000000,106234.27000000,106208.03000000,106208.03000000,12.11392000
2024-12-17T22:14:00Z,106208.04000000,106221.87000000,106180.00000000,106180.02000000,12.30037000
2024-12-17T22:15:00Z,106180.02000000,106187.36000000,106170.01000000,106170.04000000,4.41918000
2024-12-17T22:16:00Z,106170.04000000,106180.01000000,106170.00000000,106180.00000000,8.27254000
2024-12-17T22:17:00Z,106180.01000000,106180.01000000,106127.10000000,106127.10000000,14.33993000
2024-12-17T22:18:00Z,106127.11000000,106127.65000000,106120.00000000,106120.00000000,6.16920000
2024-12-17T22:19:00Z,106120.00000000,106120.01000000,106050.00000000,106055.56000000,19.64125000
